source,target,weight,synapse_count
16122,10468,43,43
16619,164741,43,43
16682,10433,43,43
16803,101414,43,43
17021,11819,43,43
17155,13323,43,43
17161,13115,43,43
17584,13300,43,43
17757,15819,43,43
18496,14650,43,43
18501,26132,43,43
21147,10461,43,43
22148,13115,43,43
22354,20462,43,43
23742,11926,43,43
25477,10825,43,43
26488,18286,43,43
28716,12790,43,43
76087,10523,43,43
100643,10200,43,43
100855,13081,43,43
101892,10793,43,43
102868,18412,43,43
154383,15107,43,43
10059,30260,44,44
10107,12072,44,44
10116,17103,44,44
10118,11423,44,44
10118,21519,44,44
10118,27472,44,44
10126,11655,44,44
10154,11062,44,44
10196,10242,44,44
10196,10788,44,44
10198,152621,44,44
10242,19771,44,44
10297,49886,44,44
10340,10725,44,44
10340,15262,44,44
10403,17018,44,44
10474,16396,44,44
10513,14649,44,44
10523,29187,44,44
10547,20365,44,44
10554,10968,44,44
10590,10974,44,44
10617,10107,44,44
10652,24578,44,44
10692,155853,44,44
10779,18230,44,44
10810,10652,44,44
10810,15873,44,44
10826,12096,44,44
10984,11793,44,44
10999,10231,44,44
11126,11420,44,44
11187,16617,44,44
11264,12815,44,44
11282,12567,44,44
11316,22729,44,44
11336,11749,44,44
11354,11191,44,44
11354,11425,44,44
11373,11191,44,44
11423,10144,44,44
11471,20328,44,44
11507,14567,44,44
11514,10073,44,44
11532,15609,44,44
11655,15238,44,44
11766,12412,44,44
11772,11562,44,44
11934,14084,44,44
11934,23500,44,44
11934,26556,44,44
12007,11704,44,44
12068,10242,44,44
12088,157860,44,44
12193,10876,44,44
12202,21944,44,44
12343,13635,44,44
12479,13399,44,44
12573,10842,44,44
12605,13323,44,44
12857,158008,44,44
13153,12159,44,44
13288,10011,44,44
14389,12704,44,44
14454,14012,44,44
14588,13118,44,44
14650,15741,44,44
14707,11514,44,44
15250,102924,44,44
15292,12299,44,44
15687,11766,44,44
15869,27002,44,44
16412,10236,44,44
16412,12160,44,44
17433,158479,44,44
17875,11891,44,44
17963,11532,44,44
18126,10620,44,44
18411,12645,44,44
18496,10274,44,44
18496,14196,44,44
19233,10939,44,44
19351,16025,44,44
19884,10147,44,44
19946,11303,44,44
19975,12159,44,44
20114,11605,44,44
20443,10433,44,44
21322,26566,44,44
21915,12151,44,44
22538,164298,44,44
22858,11793,44,44
22899,13434,44,44
23104,18566,44,44
23340,17476,44,44
23954,10329,44,44
24121,11011,44,44
24281,12399,44,44
24539,13288,44,44
25571,11195,44,44
26282,10134,44,44
27441,12790,44,44
29446,10268,44,44
31445,10866,44,44
101218,16067,44,44
152696,22465,44,44
154903,10685,44,44
158245,20645,44,44
162543,10983,44,44
164298,18471,44,44
186215,10692,44,44
186215,10722,44,44
10065,10099,45,45
10099,15192,45,45
10107,10927,45,45
10107,13782,45,45
10107,17161,45,45
10107,166047,45,45
10118,24050,45,45
10126,10776,45,45
10196,10620,45,45
10205,11392,45,45
10213,12479,45,45
10242,28051,45,45
10297,14874,45,45
10297,16699,45,45
10340,12901,45,45
10362,11925,45,45
10388,18501,45,45
10427,163638,45,45
10474,16886,45,45
10513,16903,45,45
10562,10866,45,45
10562,11415,45,45
10630,12187,45,45
10707,17665,45,45
10722,16097,45,45
10791,10984,45,45
10826,12202,45,45
10854,17653,45,45
10854,24975,45,45
10883,13170,45,45
10939,11065,45,45
10974,10463,45,45
11066,11319,45,45
11126,11605,45,45
11187,27485,45,45
11195,12891,45,45
11235,20593,45,45
11264,10685,45,45
11348,19638,45,45
11404,18716,45,45
11420,12193,45,45
11423,152620,45,45
11471,10625,45,45
11506,12260,45,45
11507,16254,45,45
11511,12096,45,45
11532,10460,45,45
11609,100855,45,45
11646,10842,45,45
11655,10779,45,45
11717,15192,45,45
11819,17632,45,45
11822,153910,45,45
11879,22786,45,45
11926,10153,45,45
11934,13318,45,45
12050,24050,45,45
12236,10510,45,45
12312,15702,45,45
12447,12107,45,45
12815,11507,45,45
12860,102123,45,45
13124,10156,45,45
13246,12708,45,45
13253,11822,45,45
13278,11560,45,45
13477,10902,45,45
13627,11357,45,45
13738,10329,45,45
14091,16899,45,45
14214,10974,45,45
15562,15391,45,45
15608,154133,45,45
15609,155684,45,45
16176,18471,45,45
16176,164741,45,45
16544,10110,45,45
16608,13627,45,45
17155,10340,45,45
17188,12281,45,45
17910,10320,45,45
18242,15296,45,45
18242,153863,45,45
18827,22215,45,45
19056,13628,45,45
19233,100855,45,45
19348,11191,45,45
20391,10196,45,45
20462,11182,45,45
20696,13464,45,45
23742,15753,45,45
24094,10728,45,45
25571,29484,45,45
25694,16067,45,45
27145,10134,45,45
27275,15262,45,45
27416,15446,45,45
27809,14650,45,45
28526,14536,45,45
29902,12236,45,45
37455,21719,45,45
100554,10332,45,45
152391,16025,45,45
157260,12761,45,45
162543,16328,45,45
163791,154903,45,45
165061,10449,45,45
10107,10332,46,46
10107,10854,46,46
10116,16396,46,46
10126,10523,46,46
10126,26712,46,46
10133,20837,46,46
10134,10184,46,46
10153,15888,46,46
10205,13819,46,46
10297,15883,46,46
10388,13904,46,46
10504,11891,46,46
10620,15115,46,46
10620,162539,46,46
10630,17930,46,46
10691,10107,46,46
10707,28051,46,46
10768,152620,46,46
10776,12549,46,46
10842,11182,46,46
11066,11030,46,46
11100,10274,46,46
11126,12605,46,46
11152,12761,46,46
11165,15105,46,46
11264,11976,46,46
11264,15250,46,46
11264,16901,46,46
11340,13434,46,46
11354,14767,46,46
11605,10646,46,46
11609,14230,46,46
11623,12028,46,46
11631,11927,46,46
11772,11173,46,46
11793,152620,46,46
11936,25767,46,46
12098,25264,46,46
12099,10690,46,46
12160,15883,46,46
12193,11935,46,46
12281,10972,46,46
12360,10523,46,46
12901,14196,46,46
12928,10265,46,46
13019,11336,46,46
13232,14671,46,46
13323,11052,46,46
13908,15819,46,46
13925,17176,46,46
14091,100139,46,46
14389,20335,46,46
14481,13908,46,46
15391,10200,46,46
15562,12202,46,46
15806,10679,46,46
15888,12474,46,46
16209,22215,46,46
16328,10065,46,46
16374,17091,46,46
16608,11357,46,46
16617,26792,46,46
16803,11006,46,46
16803,13246,46,46
17374,11472,46,46
18242,15158,46,46
18445,11030,46,46
18501,13904,46,46
18501,15107,46,46
18924,14654,46,46
21351,17177,46,46
21471,11891,46,46
22313,11819,46,46
22778,12049,46,46
23104,20462,46,46
23722,15187,46,46
24128,10728,46,46
26743,10433,46,46
27610,15262,46,46
27897,12236,46,46
28526,13819,46,46
38332,12236,46,46
100139,10568,46,46
100139,12099,46,46
101116,12281,46,46
102493,163638,46,46
158008,11766,46,46
10107,15881,47,47
10134,10153,47,47
10154,14346,47,47
10235,11766,47,47
10242,11744,47,47
10268,15034,47,47
10297,10342,47,47
10354,10568,47,47
10354,14536,47,47
10380,13170,47,47
10445,13300,47,47
10445,14824,47,47
10498,10582,47,47
10547,41482,47,47
10562,10728,47,47
10582,10599,47,47
10689,21931,47,47
10755,155685,47,47
10768,11297,47,47
10771,16531,47,47
10794,14671,47,47
10884,10065,47,47
10999,12474,47,47
11029,19206,47,47
11258,11503,47,47
11264,10415,47,47
11264,11288,47,47
11282,14346,47,47
11288,11530,47,47
11289,11195,47,47
11356,12028,47,47
11416,10662,47,47
11420,10372,47,47
11425,23431,47,47
11442,12368,47,47
11493,16903,47,47
11506,10134,47,47
11617,11373,47,47
11640,10826,47,47
11653,10126,47,47
11744,10707,47,47
11766,14230,47,47
11877,19094,47,47
11955,11011,47,47
11955,12202,47,47
12160,17177,47,47
12338,23716,47,47
12447,12113,47,47
12510,14084,47,47
12515,10564,47,47
12549,10968,47,47
12616,154133,47,47
12857,10554,47,47
12900,11052,47,47
12901,12099,47,47
13009,162539,47,47
13081,14527,47,47
13249,11162,47,47
13427,13006,47,47
13500,10232,47,47
13500,100139,47,47
13530,18720,47,47
14012,20401,47,47
14091,10690,47,47
14091,20781,47,47
15115,12708,47,47
15192,13797,47,47
15331,11356,47,47
15332,10689,47,47
15862,14707,47,47
16590,162833,47,47
16617,10366,47,47
16696,19697,47,47
16803,11357,47,47
16899,12567,47,47
17116,15331,47,47
17592,164741,47,47
18240,20080,47,47
18242,18203,47,47
19451,12761,47,47
20114,164741,47,47
21020,156960,47,47
21373,13397,47,47
21915,11631,47,47
22004,20462,47,47
23316,10329,47,47
23328,13612,47,47
23630,10213,47,47
23722,16901,47,47
24404,13323,47,47
26365,11706,47,47
27897,16025,47,47
28122,25261,47,47
28339,10354,47,47
28368,10134,47,47
30470,154133,47,47
101116,11404,47,47
101414,11373,47,47
102062,11066,47,47
165339,10011,47,47
10065,13323,48,48
10065,13817,48,48
10107,11927,48,48
10118,15187,48,48
10126,13323,48,48
10198,14773,48,48
10229,17632,48,48
10262,11297,48,48
10262,14076,48,48
10265,17592,48,48
10268,10154,48,48
10297,10779,48,48
10340,11288,48,48
10354,15317,48,48
10354,23153,48,48
10415,22858,48,48
10558,10237,48,48
10561,10866,48,48
10617,14226,48,48
10692,22515,48,48
10780,155644,48,48
10794,22780,48,48
10826,11955,48,48
10883,12474,48,48
10884,11766,48,48
10927,12900,48,48
10984,10134,48,48
11133,10599,48,48
11288,14076,48,48
11336,15262,48,48
11348,21915,48,48
11348,22858,48,48
11503,10498,48,48
11577,14076,48,48
11602,13477,48,48
11623,14259,48,48
11646,10782,48,48
11646,162783,48,48
11772,11069,48,48
11793,11550,48,48
11879,16699,48,48
11976,12891,48,48
12098,15566,48,48
12107,100855,48,48
12307,22538,48,48
12312,21897,48,48
12343,10156,48,48
12412,13300,48,48
12569,15448,48,48
12573,20462,48,48
12591,14454,48,48
12596,12107,48,48
12790,10235,48,48
12815,12596,48,48
13153,19848,48,48
13645,11297,48,48
13884,14346,48,48
13908,13574,48,48
14012,10468,48,48
14084,11052,48,48
14292,17967,48,48
15515,10787,48,48
15546,10571,48,48
15845,10427,48,48
16328,11392,48,48
17155,11373,48,48
17201,16750,48,48
17910,10213,48,48
18445,20462,48,48
19718,13115,48,48
19839,11065,48,48
20646,11747,48,48
21368,16512,48,48
21885,11356,48,48
22354,10011,48,48
22354,10251,48,48
22960,10571,48,48
22985,15753,48,48
23312,10329,48,48
23431,14949,48,48
23811,11505,48,48
23878,10825,48,48
23991,10780,48,48
24699,159031,48,48
24908,10927,48,48
25192,10468,48,48
25897,10755,48,48
26238,10134,48,48
27150,20462,48,48
30470,11400,48,48
31445,152620,48,48
102924,11819,48,48
153836,11709,48,48
166328,11657,48,48
174571,13246,48,48
174978,11749,48,48
10126,11223,49,49
10169,21649,49,49
10262,13746,49,49
10388,10362,49,49
10431,11356,49,49
10590,18242,49,49
10662,11303,49,49
10662,20837,49,49
10690,152301,49,49
10691,25447,49,49
10791,15250,49,49
10791,22218,49,49
10900,15238,49,49
10920,11340,49,49
10972,13746,49,49
11065,101194,49,49
11066,10067,49,49
11066,13013,49,49
11134,19048,49,49
11187,17342,49,49
11223,12236,49,49
11289,18983,49,49
11336,13427,49,49
11357,166047,49,49
11514,10510,49,49
11819,10169,49,49
11819,17415,49,49
11822,10297,49,49
11934,20441,49,49
12050,10690,49,49
12107,158769,49,49
12151,12344,49,49
12151,15608,49,49
12236,10123,49,49
12302,10342,49,49
12360,11367,49,49
12510,17592,49,49
12515,11316,49,49
12645,12193,49,49
13253,15307,49,49
13612,10662,49,49
13612,14855,49,49
14012,10105,49,49
14091,10568,49,49
14650,13500,49,49
14707,10147,49,49
14707,13109,49,49
15078,13109,49,49
15207,12236,49,49
15566,18466,49,49
15609,25897,49,49
15697,11505,49,49
16122,13288,49,49
17201,16728,49,49
17592,23513,49,49
17651,10320,49,49
17768,11822,49,49
17910,10196,49,49
18573,13206,49,49
18720,16025,49,49
20114,14084,49,49
20181,11404,49,49
20441,20119,49,49
20646,11511,49,49
20696,11936,49,49
21885,30260,49,49
24281,10407,49,49
24603,160183,49,49
25517,10123,49,49
26488,14168,49,49
27002,11550,49,49
27552,11110,49,49
28122,49582,49,49
28396,10073,49,49
30951,15158,49,49
100643,13109,49,49
101194,16987,49,49
155532,15066,49,49
162543,20504,49,49
163791,14788,49,49
174571,162543,49,49
10126,11471,50,50
10126,15192,50,50
10154,11415,50,50
10169,155644,50,50
10192,10126,50,50
10213,10568,50,50
10236,21255,50,50
10415,14555,50,50
10427,41933,50,50
10463,10794,50,50
10559,16412,50,50
10568,23393,50,50
10625,10991,50,50
10707,17580,50,50
10779,10403,50,50
10826,11011,50,50
10826,17721,50,50
10854,15321,50,50
10974,101414,50,50
11187,23839,50,50
11282,21241,50,50
11404,11530,50,50
11507,12260,50,50
11532,10147,50,50
11577,10144,50,50
11602,12645,50,50
11623,24669,50,50
11646,17433,50,50
11704,12725,50,50
11793,13434,50,50
11879,11503,50,50
12151,17757,50,50
12187,11772,50,50
12510,12860,50,50
12510,18411,50,50
12582,11165,50,50
12708,11744,50,50
12711,10782,50,50
13323,11303,50,50
13497,10755,50,50
13530,10297,50,50
13635,155853,50,50
14176,11530,50,50
14389,11657,50,50
14454,13779,50,50
14555,11550,50,50
14767,102123,50,50
14941,10793,50,50
15027,10236,50,50
15762,100492,50,50
16608,17475,50,50
17201,11375,50,50
17433,158132,50,50
17498,10582,50,50
17601,164741,50,50
17963,14012,50,50
18240,14432,50,50
18451,13399,50,50
18456,14588,50,50
18591,13403,50,50
18663,10125,50,50
20031,10652,50,50
20031,11717,50,50
20285,10462,50,50
20680,20462,50,50
20898,49582,50,50
21351,14588,50,50
22515,13628,50,50
22834,12236,50,50
23455,13115,50,50
23954,10171,50,50
23991,15262,50,50
25192,17285,50,50
25690,11059,50,50
27002,10780,50,50
27665,13288,50,50
28051,13397,50,50
76087,11471,50,50
102062,11617,50,50
162543,19697,50,50
162543,28051,50,50
163638,14783,50,50
10107,10498,51,51
10118,18827,51,51
10126,14084,51,51
10173,14076,51,51
10173,16495,51,51
10196,17721,51,51
10227,17875,51,51
10231,20667,51,51
10235,23374,51,51
10237,14788,51,51
10274,10564,51,51
10274,10974,51,51
10297,15001,51,51
10380,12474,51,51
10427,13724,51,51
10523,11965,51,51
10590,12474,51,51
10599,10776,51,51
10599,12447,51,51
10662,19946,51,51
10747,16035,51,51
10755,164042,51,51
10779,11323,51,51
10794,13293,51,51
10883,11562,51,51
10999,10811,51,51
11052,12479,51,51
11187,10372,51,51
11223,12591,51,51
11224,20839,51,51
11264,10728,51,51
11303,10662,51,51
11404,11623,51,51
11415,13464,51,51
11420,11704,51,51
11511,10192,51,51
11655,20114,51,51
11772,16903,51,51
11891,19704,51,51
11926,17617,51,51
12202,156857,51,51
12343,10981,51,51
12368,18215,51,51
12928,14084,51,51
13073,13627,51,51
13246,10555,51,51
13383,10884,51,51
13383,11744,51,51
13683,10183,51,51
13709,16839,51,51
14230,16254,51,51
14707,11904,51,51
14767,152642,51,51
14811,22215,51,51
15370,13904,51,51
15542,12096,51,51
16067,12452,51,51
17037,14012,51,51
17103,13511,51,51
17392,10011,51,51
17826,10196,51,51
17910,12338,51,51
18192,12113,51,51
18242,22574,51,51
18399,10604,51,51
19690,13163,51,51
21507,13490,51,51
23500,11303,51,51
24699,17179,51,51
24700,15846,51,51
25422,10825,51,51
26238,11562,51,51
28572,12236,51,51
28716,163638,51,51
29310,12790,51,51
101118,19206,51,51
10118,11319,52,52
10118,12050,52,52
10126,13109,52,52
10173,10449,52,52
10203,61001,52,52
10231,11879,52,52
10231,22899,52,52
10265,17601,52,52
10268,25052,52,52
10342,29689,52,52
10354,11023,52,52
10498,12900,52,52
10617,157432,52,52
10690,16899,52,52
10707,10788,52,52
10764,10668,52,52
10826,11511,52,52
10876,10265,52,52
10884,10154,52,52
10884,158008,52,52
10920,15066,52,52
11030,11288,52,52
11065,10927,52,52
11126,13323,52,52
11289,18089,52,52
11404,13645,52,52
11420,10153,52,52
11530,162833,52,52
11605,12344,52,52
11609,21519,52,52
11617,11865,52,52
11623,155099,52,52
11772,12549,52,52
11793,12701,52,52
11955,12096,52,52
12050,18983,52,52
12193,16699,52,52
12344,152621,52,52
13323,12118,52,52
13635,17176,52,52
13765,15391,52,52
14076,24669,52,52
14292,10297,52,52
15546,10073,52,52
15608,10780,52,52
15778,23948,52,52
15958,13403,52,52
16079,10826,52,52
16241,10571,52,52
17250,10154,52,52
17433,13312,52,52
17910,10297,52,52
17919,10604,52,52
18413,12302,52,52
18456,23721,52,52
18611,17476,52,52
19351,11066,52,52
19351,27665,52,52
20012,11059,52,52
21931,10213,52,52
25836,10431,52,52
26301,10559,52,52
26488,14020,52,52
26784,152621,52,52
26796,11011,52,52
28173,152620,52,52
28339,11134,52,52
100139,11134,52,52
152391,10123,52,52
153102,152620,52,52
163638,13300,52,52
164298,11303,52,52
165614,10213,52,52
10059,26370,53,53
10126,11373,53,53
10153,17970,53,53
10154,11976,53,53
10229,11704,53,53
10274,18440,53,53
10342,13628,53,53
10354,11289,53,53
10559,15027,53,53
10599,10890,53,53
10599,11609,53,53
10617,14168,53,53
10625,10227,53,53
10755,18385,53,53
10776,10673,53,53
10899,11631,53,53
10981,10728,53,53
11110,11006,53,53
11110,11744,53,53
11152,11226,53,53
11152,15446,53,53
11262,11646,53,53
11262,25871,53,53
11282,11415,53,53
11282,12761,53,53
11319,11069,53,53
11354,10236,53,53
11511,13920,53,53
11511,163719,53,53
11609,18663,53,53
11655,10236,53,53
11819,19661,53,53
11877,175327,53,53
12072,11602,53,53
12072,20285,53,53
12302,10826,53,53
12344,13069,53,53
12769,10630,53,53
13293,152696,53,53
14707,17483,53,53
14811,13464,53,53
15105,22178,53,53
15546,11223,53,53
15649,11404,53,53
16155,20462,53,53
16438,157432,53,53
17201,16699,53,53
17433,16595,53,53
17580,11511,53,53
18149,14855,53,53
18761,10125,53,53
18842,10372,53,53
20142,11134,53,53
21373,10826,53,53
21519,13300,53,53
21605,10407,53,53
22148,10427,53,53
22178,12299,53,53
23100,12342,53,53
23849,11476,53,53
24453,11026,53,53
26757,11562,53,53
27002,14596,53,53
27275,10134,53,53
76087,13318,53,53
101194,15357,53,53
101892,10685,53,53
152324,49582,53,53
162543,23299,53,53
165614,11415,53,53
10099,12483,54,54
10118,13511,54,54
10118,20462,54,54
10153,12725,54,54
10154,10974,54,54
10169,162649,54,54
10198,10372,54,54
10265,14352,54,54
10297,10403,54,54
10312,19372,54,54
10332,12202,54,54
10463,15562,54,54
10474,11126,54,54
10547,10685,54,54
10646,11631,54,54
10689,13009,54,54
10722,26733,54,54
10791,11926,54,54
10794,10229,54,54
10853,11965,54,54
10890,12118,54,54
11100,10590,54,54
11264,10445,54,54
11348,19661,54,54
11406,15262,54,54
11507,12815,54,54
11609,14650,54,54
11640,14949,54,54
11772,11013,54,54
11904,11423,54,54
12007,13170,54,54
12049,29187,54,54
12107,19796,54,54
12202,14949,54,54
12307,15357,54,54
12307,16987,54,54
12399,10764,54,54
12479,21718,54,54
12701,15262,54,54
12858,13612,54,54
13034,10554,54,54
13073,11357,54,54
13249,10793,54,54
13288,10668,54,54
13383,28051,54,54
13782,10065,54,54
14084,11303,54,54
14295,10571,54,54
14361,10200,54,54
14884,29789,54,54
15027,12049,54,54
15103,11235,54,54
15115,16107,54,54
15192,16750,54,54
15562,166047,54,54
15649,11623,54,54
15753,10229,54,54
16696,17721,54,54
17103,154903,54,54
17433,27891,54,54
17963,10297,54,54
18132,12096,54,54
18518,13206,54,54
19351,25532,54,54
21120,11297,54,54
21782,13300,54,54
21958,11562,54,54
22173,11891,54,54
22178,154383,54,54
22538,14443,54,54
22576,10571,54,54
23973,10144,54,54
24539,10011,54,54
26556,11303,54,54
28627,28122,54,54
38332,10123,54,54
101336,12236,54,54
152324,10504,54,54
154207,20462,54,54
162543,156857,54,54
10051,49886,55,55
10059,13511,55,55
10072,12678,55,55
10099,14199,55,55
10107,10561,55,55
10118,10842,55,55
10118,22546,55,55
10126,20080,55,55
10134,11235,55,55
10236,10312,55,55
10415,10968,55,55
10453,153943,55,55
10554,10229,55,55
10562,165340,55,55
10590,10154,55,55
10604,17768,55,55
10652,13318,55,55
10691,10312,55,55
10755,45116,55,55
10780,23991,55,55
10876,16519,55,55
10884,11976,55,55
10981,19206,55,55
11264,12193,55,55
11406,154133,55,55
11416,11918,55,55
11423,10125,55,55
11507,10554,55,55
11935,14020,55,55
12007,10134,55,55
12061,10826,55,55
12068,11925,55,55
12098,11416,55,55
12160,10810,55,55
12160,49886,55,55
12193,18286,55,55
12193,159685,55,55
12343,10523,55,55
12483,10213,55,55
12573,11187,55,55
12573,19675,55,55
13073,11423,55,55
13246,11110,55,55
13276,10755,55,55
13500,15446,55,55
13574,16064,55,55
13574,152696,55,55
13612,10468,55,55
13765,166047,55,55
14230,10173,55,55
14230,14654,55,55
14454,15307,55,55
14707,18111,55,55
15115,102868,55,55
15566,16901,55,55
15588,10340,55,55
16155,13288,55,55
16290,11415,55,55
16622,11904,55,55
16803,16971,55,55
16910,26566,55,55
18063,10764,55,55
18842,11562,55,55
20858,11423,55,55
21373,14949,55,55
21551,10347,55,55
21651,15883,55,55
23393,162539,55,55
23580,16067,55,55
25192,13288,55,55
26083,10156,55,55
26238,10372,55,55
26556,18471,55,55
28339,10690,55,55
30260,12677,55,55
45669,10433,55,55
102493,11282,55,55
154383,26132,55,55
155099,19206,55,55
155532,10747,55,55
165341,10568,55,55
10059,16176,56,56
10099,25406,56,56
10107,11609,56,56
10126,10183,56,56
10133,12860,56,56
10134,41439,56,56
10235,20142,56,56
10297,11011,56,56
10340,104697,56,56
10380,13241,56,56
10453,22446,56,56
10534,17601,56,56
10547,166337,56,56
10685,166337,56,56
10690,23670,56,56
10883,10184,56,56
10939,11367,56,56
10960,14196,56,56
11191,10227,56,56
11289,12891,56,56
11303,15278,56,56
11354,14671,56,56
11354,20114,56,56
11356,17103,56,56
11406,11550,56,56
11445,11367,56,56
11506,11623,56,56
11617,11493,56,56
11653,24181,56,56
11749,104697,56,56
12050,11415,56,56
12050,12815,56,56
12342,11646,56,56
12479,18963,56,56
12567,12891,56,56
12880,20175,56,56
13034,49582,56,56
13135,10340,56,56
13353,10366,56,56
13660,18242,56,56
13709,16604,56,56
14650,16899,56,56
14954,26566,56,56
15307,24664,56,56
15881,17161,56,56
16008,10242,56,56
16067,14012,56,56
16619,18471,56,56
17389,13109,56,56
17389,101025,56,56
17910,11319,56,56
18445,10297,56,56
19233,14432,56,56
19409,11927,56,56
19463,10561,56,56
19833,26566,56,56
20751,13109,56,56
21866,10169,56,56
21885,13511,56,56
22825,10471,56,56
23580,16122,56,56
23924,10876,56,56
26358,12399,56,56
26594,15192,56,56
27472,17970,56,56
100139,10232,56,56
100554,162539,56,56
101118,102786,56,56
163638,13283,56,56
163791,13511,56,56
10118,11226,57,57
10118,11529,57,57
10126,10625,57,57
10126,11653,57,57
10133,10471,57,57
10173,11356,57,57
10231,11562,57,57
10242,10555,57,57
10297,11191,57,57
10297,12307,57,57
10554,10184,57,57
10590,10673,57,57
10599,10463,57,57
10625,11303,57,57
10673,10312,57,57
10722,13920,57,57
10722,155853,57,57
10764,10468,57,57
10776,12474,57,57
10776,12677,57,57
10780,21649,57,57
10876,18230,57,57
10899,11927,57,57
10960,12050,57,57
10979,11319,57,57
10984,10534,57,57
11065,16385,57,57
11110,100492,57,57
11191,21255,57,57
11223,10156,57,57
11262,24331,57,57
11282,16419,57,57
11507,100563,57,57
11577,11282,57,57
11653,13246,57,57
11793,28219,57,57
12007,154133,57,57
12160,10559,57,57
12202,13628,57,57
12236,10366,57,57
12342,18809,57,57
12479,20605,57,57
12678,10415,57,57
12678,12028,57,57
12769,102786,57,57
12903,11182,57,57
13246,17580,57,57
13278,10297,57,57
13497,10329,57,57
14084,10999,57,57
14154,154383,57,57
14432,16412,57,57
14650,14654,57,57
14788,10144,57,57
14954,13490,57,57
15562,156960,57,57
15566,13765,57,57
15608,12113,57,57
15697,49582,57,57
15741,12050,57,57
17433,27560,57,57
17546,13628,57,57
17826,11011,57,57
18240,23721,57,57
18242,13725,57,57
19351,152857,57,57
19451,10564,57,57
21866,13477,57,57
22538,23500,57,57
23954,10755,57,57
24217,10780,57,57
26792,10183,57,57
27982,10134,57,57
100643,10123,57,57
101119,10461,57,57
162783,10433,57,57
10051,172408,58,58
10154,13942,58,58
10183,10764,58,58
10262,10461,58,58
10265,10297,58,58
10274,12901,58,58
10274,18827,58,58
10340,11606,58,58
10427,11134,58,58
10513,19260,58,58
10523,12049,58,58
10559,12693,58,58
10562,12260,58,58
10625,10571,58,58
10679,10555,58,58
10768,10449,58,58
10791,17103,58,58
10794,16004,58,58
11258,11323,58,58
11264,13765,58,58
11319,11030,58,58
11319,11472,58,58
11356,11029,58,58
11617,10340,58,58
11646,10244,58,58
11678,12193,58,58
11772,15062,58,58
11918,14767,58,58
11976,11289,58,58
12099,11472,58,58
12193,12007,58,58
12596,10431,58,58
12605,14020,58,58
13081,10110,58,58
13135,11129,58,58
13333,19848,58,58
13513,18345,58,58
13779,13612,58,58
14176,11877,58,58
14707,10571,58,58
15062,11223,58,58
15115,11110,58,58
15125,14314,58,58
15192,20804,58,58
15192,27105,58,58
15238,10471,58,58
15250,11562,58,58
15588,13064,58,58
15933,165340,58,58
16622,15125,58,58
16803,10227,58,58
17768,13779,58,58
17768,24975,58,58
18411,10125,58,58
19233,14588,58,58
19348,10312,58,58
19351,12399,58,58
19396,13115,58,58
20898,11904,58,58
21351,14432,58,58
21874,10728,58,58
21885,10652,58,58
21958,11819,58,58
23042,13464,58,58
23849,22967,58,58
25671,13530,58,58
25671,17637,58,58
26114,10825,58,58
27552,11006,58,58
27665,10171,58,58
30260,15649,58,58
31630,10235,58,58
100306,13434,58,58
100352,13490,58,58
101118,10305,58,58
10107,10691,59,59
10126,11303,59,59
10126,19833,59,59
10206,10630,59,59
10206,102601,59,59
10235,13399,59,59
10320,10192,59,59
10403,12118,59,59
10474,11653,59,59
10498,16519,59,59
10523,219853,59,59
10582,11925,59,59
10690,17615,59,59
10707,16008,59,59
10755,17704,59,59
10788,12996,59,59
10793,104697,59,59
10979,11282,59,59
10979,11289,59,59
11348,27472,59,59
11354,10342,59,59
11354,10692,59,59
11602,11235,59,59
11609,22780,59,59
11780,11657,59,59
12007,164835,59,59
12107,10972,59,59
12447,15262,59,59
12701,15322,59,59
12711,18566,59,59
12901,22215,59,59
13064,11918,59,59
13500,12099,59,59
13612,10156,59,59
13660,10673,59,59
13660,15562,59,59
13925,14949,59,59
15093,10890,59,59
15609,17150,59,59
15697,16531,59,59
15753,14481,59,59
17264,13163,59,59
17768,153756,59,59
17857,156960,59,59
20407,11423,59,59
21958,13574,59,59
22313,19638,59,59
22349,11297,59,59
23500,18471,59,59
23573,22967,59,59
24699,27105,59,59
25571,24050,59,59
102062,12236,59,59
10118,11562,60,60
10118,21782,60,60
10192,11011,60,60
10237,10274,60,60
10237,101118,60,60
10265,16619,60,60
10265,155115,60,60
10340,11936,60,60
10388,10939,60,60
10388,11891,60,60
10554,10547,60,60
10679,13246,60,60
10707,11110,60,60
10707,12708,60,60
10780,10372,60,60
10780,24217,60,60
10884,12260,60,60
10927,10347,60,60
11110,10065,60,60
11110,10205,60,60
11195,12050,60,60
11288,10415,60,60
11316,20673,60,60
11336,11877,60,60
11507,14091,60,60
11631,10890,60,60
11926,10883,60,60
12151,11404,60,60
12193,14767,60,60
12343,101414,60,60
12344,10134,60,60
12430,10513,60,60
12645,10380,60,60
12769,10072,60,60
13064,49582,60,60
13612,10170,60,60
13660,10791,60,60
13738,10755,60,60
13846,13645,60,60
14788,10125,60,60
14788,10984,60,60
14941,10685,60,60
15115,10555,60,60
15234,20365,60,60
15250,13293,60,60
15753,17617,60,60
15933,152620,60,60
16617,20860,60,60
16649,10673,60,60
17890,15115,60,60
18501,166392,60,60
18938,10787,60,60
20370,10481,60,60
21134,13300,60,60
23100,11223,60,60
