node_id,cell_type,region,x,y,z,side,cell_class,predicted_nt,coordinate_field
17963,DNb02,descending,0.09915316127227808,1.923798498997778,-0.3499759155958171,R,descending neuron,glutamate,position
17967,nan,VNC,0.049977469428345016,-2.0366486940037603,0.8746057149960378,R,intrinsic neuron,gaba,position
17970,MNhl62,VNC,0.45260344640054695,-1.5634662896033065,0.27374023027798067,R,motor neuron,glutamate,position
18006,Sternotrochanter MN,motor,0.4329598955824541,1.5615286604409777,-0.2916465963298476,R,motor neuron,unknown,position
18013,AN08B091,VNC,-0.4636278881862113,-1.1001724754106001,0.6601302111658406,R,ascending neuron,acetylcholine,position
18022,AN19B040,VNC,-0.33280451232966113,1.923798498997778,-0.22296098326522368,L,ascending neuron,acetylcholine,position
18032,AN02A021,VNC,-0.07215998259707569,0.7568112248861818,-0.3164348866479171,R,ascending neuron,unknown,position
18063,IN08B081,VNC,-0.47892847708873937,-1.1001724754106001,0.6716891713411128,L,intrinsic neuron,acetylcholine,position
18089,IN13A021,VNC,0.4251425641344376,1.1738023835790978,-0.8005081032366331,R,intrinsic neuron,gaba,position
18091,AN19B083,VNC,-0.17091225507714777,-0.7900849946392778,1.022132790527837,R,ascending neuron,acetylcholine,position
18111,AN07B033,VNC,0.15688114734993863,1.1422657985922278,-0.502714545426294,L,ascending neuron,acetylcholine,position
18116,IN06B038,VNC,-0.07002190903864382,-1.1621766086051246,0.7329583417499262,L,intrinsic neuron,gaba,position
18126,IN03A006,VNC,-0.6290613297698774,0.5682598629519711,-0.0,L,intrinsic neuron,acetylcholine,position
18132,IN01A038,VNC,0.09614649533073326,1.3360287148251162,-0.37937442702425533,R,intrinsic neuron,acetylcholine,position
18149,nan,VNC,-0.17144677346675574,-1.9978961107571827,0.937277996177572,L,intrinsic neuron,gaba,position
18168,IN13A021,VNC,-0.4973025467315133,1.3960952188573115,-0.48360551299780913,L,intrinsic neuron,gaba,position
18192,IN03A001,VNC,0.18688099196668584,-1.4436673555324206,1.0272775300278136,R,intrinsic neuron,acetylcholine,position
18203,nan,VNC,0.35358391472567086,-1.8659368833227155,1.4919744549932408,R,intrinsic neuron,gaba,position
18209,AN08B084,VNC,0.1572152213434436,1.1802166042543936,-0.4365678947123079,L,ascending neuron,acetylcholine,position
18215,nan,VNC,0.10109079043460696,-1.840146371024131,1.6656261168171296,L,intrinsic neuron,acetylcholine,position
18219,IN12A036,VNC,0.45160122442003203,0.4813338098419752,-0.217482169771742,R,intrinsic neuron,acetylcholine,position
18230,IN13B013,VNC,-0.301134297745389,-1.604958279596625,0.37382879873207264,R,intrinsic neuron,gaba,position
18240,IN16B010,VNC,-0.7261432322824246,0.13783892972015477,-0.3590627282191525,L,intrinsic neuron,glutamate,somaLocation
18242,nan,VNC,0.19169165747315756,-1.9601457494911199,0.9554516214242429,R,intrinsic neuron,acetylcholine,position
18246,IN13A021,VNC,-0.6976133132370993,1.2237130382087418,-0.6105536305297015,L,intrinsic neuron,gaba,position
18286,Pleural remotor/abductor MN,motor,-0.45073263203691905,-2.0832854234970557,1.140662243423404,L,motor neuron,glutamate,position
18335,IN04B037,VNC,0.1020261976164209,-0.7259427878863216,-0.07783924048666035,R,intrinsic neuron,acetylcholine,position
18341,IN19A039,VNC,0.5911773389064127,-0.9565874730021598,-0.1419814472396165,R,intrinsic neuron,gaba,position
18345,IN02A018,VNC,0.4242071569526237,0.03821806485696971,-0.32725888403747844,R,intrinsic neuron,glutamate,position
18373,MNad51,VNC,0.09120220022685956,-0.23031061112233323,0.9996162033656013,L,motor neuron,glutamate,position
18385,IN03B058,VNC,0.4872135121276629,-0.27146852712214675,0.44538744814083936,R,intrinsic neuron,gaba,position
18398,IN03A011,VNC,-0.637012290815296,0.5617120126792734,-0.0,L,intrinsic neuron,acetylcholine,position
18399,IN12A039,VNC,-0.5867007473934459,0.5506207560949081,-0.015100144506425097,L,intrinsic neuron,acetylcholine,position
18411,IN08B072,VNC,-0.49883928710163616,-1.1001724754106001,0.6885933154124648,L,intrinsic neuron,acetylcholine,position
18412,Acc. ti flexor MN,motor,-0.7110430877759996,1.5641344375903166,-0.26632378762217007,L,motor neuron,glutamate,position
18413,IN03A007,VNC,-0.6317339217179172,0.5665226781857452,-0.0,L,intrinsic neuron,acetylcholine,position
18439,IN03A012,VNC,-0.3279270320244884,-1.4123312149416536,1.4482107618440885,L,intrinsic neuron,acetylcholine,position
18440,Tr flexor MN,motor,0.29525459545970134,1.672775300278136,-0.46402877697841727,R,motor neuron,glutamate,position
18445,DNb02,descending,0.1321596718305701,1.923798498997778,-0.3298646611868173,R,descending neuron,glutamate,position
18448,Ti flexor MN,motor,0.5438056466274065,0.1489970011032211,-0.6325356993023292,R,motor neuron,glutamate,position
18451,IN03A012,VNC,0.5255652065820346,0.5200863930885529,-0.18534425159656293,R,intrinsic neuron,acetylcholine,position
18456,IN16B010,VNC,-0.7560094473017698,0.15347359261618784,-0.36046583899187346,L,intrinsic neuron,glutamate,position
18466,IN02A024,VNC,-0.07503301894121851,0.7568112248861818,-0.31737029382973103,R,intrinsic neuron,glutamate,position
18471,Sternal anterior rotator MN,motor,-0.8131361001911214,-1.6848687788430163,0.5950525972310704,L,motor neuron,glutamate,position
18491,Ti flexor MN,motor,0.4734496635952577,-1.956404120763864,0.34235902854390354,R,motor neuron,glutamate,position
18496,IN09B031,VNC,-0.23872927575865874,1.2241139270009478,-0.4718461084264338,L,intrinsic neuron,acetylcholine,position
18501,IN20A.22A003,VNC,-0.7228693071460758,-0.9340040710412232,0.24233727488851253,L,intrinsic neuron,glutamate,position
18513,IN03B063,VNC,-0.43483070994608203,-0.21728172537563903,0.6282595521854655,L,intrinsic neuron,glutamate,position
18516,IN07B045,VNC,0.3292633279985083,0.05452087574001274,-0.1355672265643209,R,intrinsic neuron,acetylcholine,position
18518,DNg41,descending,0.20318380284972887,1.923798498997778,-0.3782385754463384,R,descending neuron,glutamate,position
18520,IN03A007,VNC,0.5218903926534798,0.5297745389001973,-0.18534425159656293,R,intrinsic neuron,acetylcholine,position
18553,IN08A022,VNC,-0.7804636636263343,-0.009153627422036454,-0.06106872601271035,L,intrinsic neuron,glutamate,position
18566,MNhm03,VNC,0.42561026772534455,-1.5635331044020075,0.2659228988299641,R,motor neuron,glutamate,position
18573,IN06B073,VNC,-0.1253445623630685,-0.25676927140792766,0.12126885964230776,L,intrinsic neuron,gaba,position
18579,Sternotrochanter MN,motor,-0.486010845751045,1.6684323383625712,-0.01690414407135199,L,motor neuron,glutamate,position
18591,nan,VNC,0.29244837391425954,-1.4349814317012912,1.3861398138508632,R,intrinsic neuron,acetylcholine,position
18611,IN02A036,VNC,-0.02779495625961434,-0.7079696070357537,0.40757027207607566,R,intrinsic neuron,glutamate,position
18663,IN04B037,VNC,0.10095716083720496,-0.7259427878863216,-0.07596842612303246,R,intrinsic neuron,acetylcholine,position
18664,Acc. ti flexor MN,motor,0.4415790046148826,-0.037082213279052784,-0.6402194011529437,R,motor neuron,glutamate,position
18666,IN03B058,VNC,-0.4438507077707165,-0.21614587379772207,0.6282595521854655,L,intrinsic neuron,gaba,position
18677,IN06B054,VNC,0.006213776279192629,-0.2325154994794661,0.06768339108410895,R,intrinsic neuron,gaba,position
18680,IN07B080,VNC,0.39079975760212565,-1.0791258138197866,1.1086579548456268,R,intrinsic neuron,acetylcholine,position
18691,AN08B085,VNC,-0.46823810929658,-1.1001724754106001,0.6657426542567242,R,ascending neuron,acetylcholine,position
18700,AN08B091,VNC,0.36935220721910594,-1.118412915455972,0.4498640396538061,L,ascending neuron,acetylcholine,position
18716,Sternotrochanter MN,motor,0.45380611277716487,0.0074164426558105566,-0.5982597075687183,R,motor neuron,glutamate,position
18717,MNnm12,VNC,0.22068928010938982,1.3337570116692823,-0.4553428531472878,R,motor neuron,glutamate,position
18720,AN07B040,VNC,0.3225150333297077,0.05926472644778346,-0.1355672265643209,L,ascending neuron,acetylcholine,position
18743,nan,VNC,-0.17639106857062947,-0.7817331448016532,1.022132790527837,L,ascending neuron,acetylcholine,position
18761,IN08B072,VNC,-0.6767670960423886,-1.7196124741675343,0.4920241776341346,L,intrinsic neuron,acetylcholine,position
18773,IN13A021,VNC,-0.5323135012508352,1.3785229267989496,-0.5383268331339248,L,intrinsic neuron,gaba,position
18774,IN03A011,VNC,0.5218903926534798,0.5170129123483072,-0.18534425159656293,R,intrinsic neuron,acetylcholine,position
18806,IN01A058,VNC,-0.536589648367699,0.42146775020588284,0.08906412666842768,L,intrinsic neuron,acetylcholine,position
18809,IN06B038,VNC,0.014164737324611154,-1.257855400344951,0.7393057476265208,R,intrinsic neuron,gaba,position
18827,IN13A021,VNC,0.4232717497708097,1.1738023835790978,-0.7844725515483941,R,intrinsic neuron,gaba,position
18842,IN04B036,VNC,0.012026663766179281,-1.7272293612194478,0.8683919387168451,R,intrinsic neuron,acetylcholine,position
18860,IN03A011,VNC,0.518883726711935,0.5206877262768619,-0.18534425159656293,R,intrinsic neuron,acetylcholine,position
18889,IN07B045,VNC,0.32779340242708643,0.055322653324424695,-0.1355672265643209,R,intrinsic neuron,acetylcholine,position
18899,IN16X029,VNC,-0.43436300635517505,1.439992541603866,-0.3412231769659866,L,intrinsic neuron,glutamate,position
18900,IN04B045,VNC,-0.08017775844119521,-1.6687664123560764,0.88750097114533,L,intrinsic neuron,acetylcholine,position
18924,IN09B033,VNC,-0.200644840499091,1.3650931522600493,-0.17284988423947667,L,intrinsic neuron,acetylcholine,position
18926,IN04B022,VNC,-0.1239414515903476,-1.8184983762450084,0.49269232562114457,R,intrinsic neuron,acetylcholine,position
18938,IN08B096,VNC,0.4906878816601147,0.05632487530493963,-0.32725888403747844,R,intrinsic neuron,acetylcholine,position
18963,Acc. ti flexor MN,motor,0.39073294280342463,1.456295352486909,-0.6197740727504389,R,motor neuron,acetylcholine,position
18983,Fe reductor MN,motor,0.4294187112513013,1.6103702782914058,-0.5049862485821278,R,motor neuron,glutamate,position
19004,AN08B093,VNC,0.3666128004723651,-1.118412915455972,0.44558789253694236,L,ascending neuron,acetylcholine,position
19025,nan,VNC,-0.7839380331587862,0.8671224575415262,0.3739624283294746,R,ascending neuron,gaba,position
19048,Acc. ti flexor MN,motor,0.5287055021209814,1.558254735304629,-0.5430706838416955,R,motor neuron,glutamate,position
19056,IN03A011,VNC,-0.6446291778672095,0.5655204562052302,-0.0,L,intrinsic neuron,acetylcholine,position
19074,Acc. ti flexor MN,motor,-0.6106204453284025,-1.9849340398091895,0.7426464875615706,L,motor neuron,glutamate,position
19091,IN03A011,VNC,-0.6428251783022826,0.5638500862377053,-0.0,L,intrinsic neuron,acetylcholine,position
19092,ltm MN,motor,-0.5643177898286122,1.5321301490125394,-0.3295974019920133,L,motor neuron,glutamate,position
19094,Sternotrochanter MN,motor,0.8463430551455164,0.3396196217971627,0.34670199045946826,R,motor neuron,glutamate,position
19116,IN03B058,VNC,0.47959662507574935,-0.28002082135587425,0.44538744814083936,R,intrinsic neuron,gaba,position
19206,Pleural remotor/abductor MN,motor,0.6104868157310005,0.16316173842783224,-0.6140948148608543,R,motor neuron,glutamate,position
19228,nan,VNC,0.07964324005158724,-1.4438009851298228,1.5759606569603928,L,intrinsic neuron,acetylcholine,position
19233,IN01A056,VNC,0.3978821262644312,0.3034060009012229,-0.1105784918501484,R,intrinsic neuron,acetylcholine,position
19240,AN08B091,VNC,0.3898643504203117,-1.118412915455972,0.45073263203691905,L,ascending neuron,acetylcholine,position
19260,Acc. ti flexor MN,motor,0.3422922137452025,-2.041927063101139,0.3698199108100129,R,motor neuron,glutamate,position
19305,nan,VNC,0.11766086051245397,-1.689078111161179,1.638566123343226,L,intrinsic neuron,acetylcholine,position
19324,AN19B055,VNC,0.2717357863169508,-0.8892381559115559,0.9151622978075423,L,ascending neuron,acetylcholine,position
19348,IN08A030,VNC,-0.7840048479574871,-0.007884146246717528,-0.06106872601271035,L,intrinsic neuron,glutamate,position
19351,AN06B059,VNC,0.008418664636325497,-0.18688099196668584,0.06768339108410895,L,ascending neuron,gaba,position
19362,IN06A056,VNC,0.4007551626085741,0.5729368988610407,-0.251090013518343,R,intrinsic neuron,gaba,position
19372,IN04B037,VNC,-0.2613126777195954,-0.6668116910359402,0.10503286355796572,L,intrinsic neuron,acetylcholine,position
19396,IN20A.22A017,VNC,0.7558758177043678,0.6376136240036049,-0.5273023913482605,R,intrinsic neuron,glutamate,position
19409,IN13A028,VNC,-0.35866183942694657,-2.103263048308653,0.636344142828286,L,intrinsic neuron,gaba,position
19449,AN08B091,VNC,-0.4924250664263406,-1.1001724754106001,0.6734931709060398,R,ascending neuron,acetylcholine,position
19451,IN03A006,VNC,0.5268346877573535,0.5415339434715727,-0.18534425159656293,R,intrinsic neuron,acetylcholine,position
19454,IN03B066,VNC,0.4902201780692077,-0.2534953462715788,0.44538744814083936,R,intrinsic neuron,glutamate,position
19463,IN16B014,VNC,-0.7291498982239695,-1.5269185947138617,0.6438274002827975,L,intrinsic neuron,glutamate,position
19581,AN07B043,VNC,0.16269403483692527,1.155896017527231,-0.502714545426294,L,ascending neuron,acetylcholine,position
19590,AN07B043,VNC,0.16035551688239041,1.1597044610531877,-0.502714545426294,L,ascending neuron,acetylcholine,position
19613,Acc. tr flexor MN,motor,0.46429603617322124,-2.053619652873813,0.5446074242118184,R,motor neuron,glutamate,position
19638,IN08B072,VNC,0.4969016579393073,-1.4542240937271782,0.33721428904392686,R,intrinsic neuron,acetylcholine,position
19661,IN04B036,VNC,0.009420886616840436,-1.7272293612194478,0.8711981602622869,R,intrinsic neuron,acetylcholine,position
19667,Sternal posterior rotator MN,motor,-0.6746290224839567,0.8816212688596423,0.4381714498811318,L,motor neuron,glutamate,position
19675,IN03B063,VNC,0.4721133676212378,-0.2745420078623926,0.44538744814083936,R,intrinsic neuron,glutamate,position
19678,AN07B040,VNC,0.31737029382973103,0.049977469428345016,-0.1355672265643209,L,ascending neuron,acetylcholine,position
19689,IN20A.22A017,VNC,-0.9763646534176547,0.736432711282378,-0.16529981198626412,L,intrinsic neuron,glutamate,position
19690,IN03A007,VNC,0.5210886150690679,0.5222912814456858,-0.18534425159656293,R,intrinsic neuron,acetylcholine,position
19697,IN13A027,VNC,-0.7033593859253849,1.2176997063256523,-0.6105536305297015,L,intrinsic neuron,gaba,position
19704,Tr flexor MN,motor,-0.6884596858150629,0.09641375452553724,-0.3616016905697904,L,motor neuron,glutamate,position
19718,IN20A.22A017,VNC,0.7558090029056669,0.6237829606724987,-0.536322389172895,R,intrinsic neuron,glutamate,position
19719,IN16B014,VNC,0.4330935251798561,-1.5635331044020075,0.27534378544680455,R,intrinsic neuron,glutamate,position
19751,Ta levator MN,VNC,0.435565672731793,1.4508165389934273,-0.5806206007116553,R,motor neuron,unknown,position
19758,ltm1-tibia MN,motor,0.5613779386857685,0.11191478782416832,-0.603938965458303,R,motor neuron,glutamate,position
19771,Tr flexor MN,motor,-0.5730705284584428,1.6439113072393057,-0.22663579719377847,L,motor neuron,glutamate,position
19796,IN19A036,VNC,0.5555650511987819,-0.435097969140886,0.3836505741411191,R,intrinsic neuron,gaba,position
19833,IN04B037,VNC,-0.7985704740743043,0.5962552636076883,-0.1491974454993241,L,intrinsic neuron,acetylcholine,position
19839,IN16B018,VNC,-0.38892894323849775,0.1941638050250944,-0.4917569184393306,L,intrinsic neuron,glutamate,position
19848,IN06B038,VNC,-0.08164768401261713,-1.1621766086051246,0.7425128579641687,L,intrinsic neuron,gaba,position
19861,AN08B099,VNC,-0.31590036825830914,1.1850272697608653,-0.28877355998570475,R,ascending neuron,acetylcholine,position
19884,IN12A051,VNC,-0.2707335643364358,-0.3320695495439502,0.40536538371894276,L,intrinsic neuron,glutamate,position
19886,Tr flexor MN,motor,0.40723619808257067,1.5515064406358283,-0.5169460975496061,R,motor neuron,glutamate,position
19897,IN11B029,VNC,0.5651863822117252,-0.2643193436611402,0.5448078686079214,R,intrinsic neuron,gaba,position
19915,IN03B066,VNC,0.469106701679693,-0.2806221545441832,0.44538744814083936,R,intrinsic neuron,glutamate,position
19929,Tr extensor MN,motor,-0.5385940923287288,1.052132635144584,0.46603322093944716,L,motor neuron,glutamate,position
19946,IN04B036,VNC,-0.22837298196000436,-2.324019143216744,0.7397734512174278,L,intrinsic neuron,acetylcholine,position
19963,IN03A012,VNC,-0.3151654054725982,-0.48447410538092206,0.4156548627188962,L,intrinsic neuron,acetylcholine,position
19975,AN06A048,VNC,-0.5067234333483537,0.6112885933154125,-0.08579020153207888,R,ascending neuron,gaba,position
19983,Tr flexor MN,motor,0.4385055238746368,-0.9907298351383688,-0.000400888792205976,R,motor neuron,glutamate,position
19996,IN03A012,VNC,0.5238280218158087,0.5375250555495129,-0.18534425159656293,R,intrinsic neuron,acetylcholine,position
20012,AN07B067,VNC,0.15627981416162967,1.1574995726960549,-0.502714545426294,L,ascending neuron,acetylcholine,position
20018,AN07B040,VNC,-0.5531597184455459,0.008485479435026493,-0.1389079664993707,R,ascending neuron,acetylcholine,position
20031,IN01A047,VNC,0.39848345945274016,0.3034060009012229,-0.11244930621377629,R,intrinsic neuron,acetylcholine,position
20041,IN08B082,VNC,0.3863899808878599,-1.118412915455972,0.4552092235498858,R,intrinsic neuron,acetylcholine,position
20080,IN16B015,VNC,-0.719194493217521,0.301067482946688,-0.4203318986279659,L,intrinsic neuron,glutamate,position
20092,IN02A024,VNC,-0.07677020370744442,0.7568112248861818,-0.3158335534596081,R,intrinsic neuron,glutamate,position
20114,IN16B010,VNC,-0.7270118246655376,-1.5269185947138617,0.6505756949515982,L,intrinsic neuron,glutamate,position
20116,IN00A048,VNC,-0.09942042046708206,-0.2747424522584956,-0.1925602498562705,U,intrinsic neuron,gaba,position
20119,Sternal anterior rotator MN,motor,-0.8989263017232003,0.3078157776154886,-0.13135789424615815,L,motor neuron,glutamate,position
20142,IN03A012,VNC,0.5289727613157854,0.5376586851469148,-0.18534425159656293,R,intrinsic neuron,acetylcholine,position
20175,IN03B066,VNC,-0.435298413536989,-0.19830632254455616,0.6282595521854655,L,intrinsic neuron,glutamate,position
20181,IN04B021,VNC,0.07964324005158724,-0.7936929937691316,-0.3374147334400298,R,intrinsic neuron,acetylcholine,position
20185,AN08B093,VNC,-0.46670136892645714,-1.1001724754106001,0.6613328775424585,R,ascending neuron,acetylcholine,position
20199,IN12A051,VNC,0.19697002657053622,-0.31409636869338226,0.28670230122597384,R,intrinsic neuron,glutamate,position
20253,DNxn069,descending,-0.25830601177805057,1.923798498997778,-0.24447534844694438,L,descending neuron,acetylcholine,position
20269,IN03B066,VNC,0.4663004801342511,-0.28863993038830277,0.44538744814083936,R,intrinsic neuron,glutamate,position
20285,IN16B014,VNC,0.43235856239414516,-1.5635331044020075,0.2728048230961667,R,intrinsic neuron,glutamate,position
20328,IN03A011,VNC,-0.6259878490296316,0.5695961589259909,-0.0,L,intrinsic neuron,acetylcholine,position
20335,IN20A.22A017,VNC,-0.9902621315474618,0.5315117236664232,-0.050177913824448,L,intrinsic neuron,acetylcholine,position
20365,IN13A027,VNC,0.41071056761502245,-0.48607766054974594,-0.6748962816787607,R,intrinsic neuron,gaba,position
20370,IN07B046,VNC,0.29525459545970134,-1.0916869959755737,0.45246981680314496,R,intrinsic neuron,acetylcholine,position
20371,IN08B108,VNC,-0.4738505523874637,-1.1001724754106001,0.670419690165794,L,intrinsic neuron,acetylcholine,position
20391,IN01A066,VNC,0.1071709371163976,1.336095529623817,-0.33500940068679397,R,intrinsic neuron,acetylcholine,position
20401,IN08B108,VNC,0.36233665335550136,-1.118412915455972,0.44438522616032444,R,intrinsic neuron,acetylcholine,position
20407,IN08B105,VNC,-0.49456313998477247,-1.1001724754106001,0.6716223565424119,L,intrinsic neuron,acetylcholine,position
20420,IN04B022,VNC,-0.1809344748822972,-1.7797457929984306,0.49609988035489533,L,intrinsic neuron,acetylcholine,position
20441,IN04B037,VNC,-0.26699193560918005,-0.6668116910359402,0.10803952949951054,L,intrinsic neuron,acetylcholine,position
20443,IN06A056,VNC,-0.5076588405301676,0.6076805941855586,-0.08579020153207888,L,intrinsic neuron,gaba,position
20462,IN06A002,VNC,0.22055565051198783,-0.334675326693289,0.1407119660642976,R,intrinsic neuron,glutamate,position
20478,AN07B043,VNC,-0.32705843964137543,1.121553210994919,-0.2827602281026151,R,ascending neuron,acetylcholine,position
20484,IN08B105,VNC,-0.4723138120173408,-1.1001724754106001,0.6726245785229268,L,intrinsic neuron,acetylcholine,position
20504,IN13B024,VNC,-0.024053327532358563,1.390683220162531,-0.6497071025684852,R,intrinsic neuron,gaba,position
20532,AN07B066,VNC,-0.34623428686856134,1.1418649098000218,-0.2827602281026151,R,ascending neuron,acetylcholine,position
20572,Tr flexor MN,motor,0.5571686063676057,1.5019298599996893,-0.5319794272573302,R,motor neuron,glutamate,position
20593,Acc. ti flexor MN,motor,0.4401758938421617,-2.176492067684945,0.5819568966856752,R,motor neuron,glutamate,position
20605,Acc. ti flexor MN,motor,0.5912441537051136,1.504268377954224,-0.652179250120422,R,motor neuron,gaba,position
20612,ltm1-tibia MN,motor,-0.6007318551206551,1.5456267383501407,-0.4389732274655438,L,motor neuron,glutamate,position
20615,Sternotrochanter MN,motor,0.20385195083673882,1.5875196171356651,-0.5216899482573768,R,motor neuron,glutamate,position
20645,AN08B074,VNC,0.36447472691393323,-1.118412915455972,0.44324937458240754,L,ascending neuron,acetylcholine,position
20646,IN13B025,VNC,-0.15754929533694859,1.171330236027161,-0.6506425097502991,R,intrinsic neuron,gaba,position
20647,DNxn119,descending,-0.16115729446680238,1.923798498997778,-0.2542303090572898,L,descending neuron,acetylcholine,position
20650,IN04B037,VNC,0.100355827648896,-0.7259427878863216,-0.0702891682334478,R,intrinsic neuron,acetylcholine,position
20654,IN13A014,VNC,-0.6998850163929332,1.223245334617835,-0.6105536305297015,L,intrinsic neuron,gaba,position
20667,Sternal adductor MN,motor,0.6099522973413926,-1.6262053855835419,0.35211398915424896,R,motor neuron,glutamate,position
20673,Tr flexor MN,motor,0.49102195565361967,1.5943347266031667,-0.4923582516276396,R,motor neuron,glutamate,position
20680,IN06A056,VNC,-0.5073247665366627,0.5955203008219774,-0.08579020153207888,L,intrinsic neuron,gaba,position
20683,IN12A050,VNC,-0.26812778718709696,-0.3320695495439502,0.3977484966670292,L,intrinsic neuron,acetylcholine,position
20694,IN12B011,VNC,-0.3260562176608605,0.42728063769286945,-0.3096197771804155,L,intrinsic neuron,gaba,position
20696,IN13B025,VNC,0.0,0.9601954721320136,-0.7292835278213714,L,intrinsic neuron,gaba,position
20727,IN02A024,VNC,-0.07423124135680656,0.7568112248861818,-0.31509859067389717,R,intrinsic neuron,glutamate,position
20739,IN05B020,VNC,-0.15861833211616452,-0.3588622838230496,-0.07570116692822848,L,intrinsic neuron,gaba,position
20751,AN07B063,VNC,0.29892940938825613,-1.0916869959755737,0.45427381636807185,L,ascending neuron,acetylcholine,position
20781,IN13B024,VNC,0.0,0.9596609537424057,-0.7410429323927468,L,intrinsic neuron,gaba,position
20804,nan,VNC,0.02979940022064422,-1.7198797333623381,1.6703699675249002,L,intrinsic neuron,gaba,position
20837,IN13A027,VNC,-0.5444737946144165,-2.0270941777895177,0.6551191012632659,L,intrinsic neuron,gaba,position
20839,AN19B083,VNC,-0.17806143853815437,-0.803047065587271,1.022132790527837,R,ascending neuron,acetylcholine,position
20858,AN07B067,VNC,-0.3381496962257408,1.1465419457090915,-0.2827602281026151,R,ascending neuron,acetylcholine,position
20860,ADNM1 MN,VNC,-0.28456422766754197,1.923798498997778,-0.1858787699861709,R,motor neuron,glutamate,position
20874,AN07B070,VNC,-0.33059962397252823,1.1432680205727428,-0.2827602281026151,R,ascending neuron,acetylcholine,position
20898,DNut052,descending,0.1791304753173703,1.923798498997778,-0.26077815932998744,R,descending neuron,acetylcholine,position
20962,nan,VNC,0.4199978246344609,-1.6327532358562393,1.1810851966375064,R,intrinsic neuron,gaba,position
20968,IN20A.22A017,VNC,-0.9921997607097907,0.736432711282378,-0.14151374364870956,L,intrinsic neuron,glutamate,position
20993,IN03B063,VNC,0.4749864039653806,-0.2856332644467579,0.44538744814083936,R,intrinsic neuron,glutamate,position
21020,AN07B067,VNC,0.15454262939540375,1.1599049054492907,-0.502714545426294,L,ascending neuron,acetylcholine,position
21057,MNad16,VNC,0.3716239103749398,-1.4343132837142814,1.2581894743384558,R,motor neuron,unknown,position
21120,IN04B041,VNC,0.10403064157745079,-0.7259427878863216,-0.07102413101915876,R,intrinsic neuron,acetylcholine,position
21134,IN04B037,VNC,0.617903258386811,0.5331152788352471,-0.41892878785524496,R,intrinsic neuron,acetylcholine,position
21147,IN04B026,VNC,0.08171449881131812,-0.7966328449119754,-0.3374147334400298,R,intrinsic neuron,acetylcholine,position
21175,IN13B024,VNC,-0.35739235825162763,0.9626676196839504,-0.6438274002827975,R,intrinsic neuron,gaba,position
21176,IN13A026,VNC,-0.469106701679693,-2.248785679879423,0.6922013145423186,L,intrinsic neuron,gaba,position
21182,IN09A027,VNC,-0.3257221436673555,1.303222648662927,-0.351980359556847,L,intrinsic neuron,gaba,position
21186,Tr flexor MN,motor,-0.6869229454449399,-1.891259692030393,0.820819802041736,L,motor neuron,glutamate,position
21189,IN04B037,VNC,-0.7802632192302313,0.6223130351010768,-0.1491974454993241,L,intrinsic neuron,acetylcholine,position
21241,Sternal posterior rotator MN,motor,0.47084388644591885,0.3799089454138633,-0.7300184906070823,R,motor neuron,glutamate,position
21247,IN07B045,VNC,-0.5452755721988284,0.0007349627857109561,-0.1389079664993707,L,intrinsic neuron,acetylcholine,position
21255,Pleural remotor/abductor MN,motor,-0.8721335674441009,0.04162561959072051,-0.05218235778547788,L,motor neuron,glutamate,position
21262,Acc. ti flexor MN,motor,-0.6483039917957643,-0.012427552558385258,-0.31656851624531906,L,motor neuron,glutamate,position
21264,MNad39,VNC,0.10790589990210855,-0.36394020852432524,1.1009074381963113,R,motor neuron,unknown,position
21297,AN08B112,VNC,-0.4919573628354336,-1.1001724754106001,0.6803750951722424,R,ascending neuron,acetylcholine,position
21311,AN07B066,VNC,-0.4248753049396336,-1.1001724754106001,0.6537828052892459,R,ascending neuron,acetylcholine,position
21322,IN04B037,VNC,-0.7725127025809159,0.6132262224777414,-0.1491974454993241,L,intrinsic neuron,acetylcholine,position
21334,IN12B011,VNC,-0.15848470251876254,-0.3463011016672623,0.13002159827213822,L,intrinsic neuron,gaba,position
21335,AN08B112,VNC,-0.4882157341081778,-1.1001724754106001,0.6806423543670463,R,ascending neuron,acetylcholine,position
21351,IN01A056,VNC,0.40015382942026506,0.3034060009012229,-0.11077893624625137,R,intrinsic neuron,acetylcholine,position
21368,AN07B040,VNC,-0.5557654955948848,0.008151405441521513,-0.1389079664993707,R,ascending neuron,acetylcholine,position
21373,IN03A009,VNC,-0.6440278446789005,0.5699970477181969,-0.0,L,intrinsic neuron,acetylcholine,position
21397,IN19A039,VNC,-0.5554982364000808,-0.5339170564196591,0.6111549637180105,L,intrinsic neuron,gaba,position
21451,AN10B012,VNC,0.027394067467408363,-1.186964898923194,0.3984166446540392,L,ascending neuron,acetylcholine,position
21466,IN08B087,VNC,0.39534316391379337,-1.118412915455972,0.45601100113429777,R,intrinsic neuron,acetylcholine,position
21471,IN04B042,VNC,-0.25696971580403066,-0.6668116910359402,0.09474338455801234,L,intrinsic neuron,acetylcholine,position
21507,IN03A009,VNC,-0.6209099243283559,0.568393492549373,-0.0,L,intrinsic neuron,acetylcholine,position
21519,IN04B037,VNC,0.43048774803051726,0.3823142781670992,-0.7225352331525708,R,intrinsic neuron,acetylcholine,position
21551,IN16B020,VNC,-0.7270118246655376,-1.5269185947138617,0.6399521419581398,L,intrinsic neuron,glutamate,position
